URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-observation","THO"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationstatement,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-observation,StructureDefinition/ch-emed-medicationstatement-changed-list,StructureDefinition/ch-emed-composition-medicationdispense,StructureDefinition/ch-emed-practitionerrole,StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationstatement-list,StructureDefinition/ch-emed-medicationdispense-list,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationstatement-changed,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-observation-list,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-medicationadministration-list,StructureDefinition/ch-emed-medicationstatement-card,StructureDefinition/ch-emed-medicationrequest-changed,StructureDefinition/ch-emed-medicationadministration","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.622",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","StructureDefinition/ch-emed-document-medicationlist,StructureDefinition/ch-emed-document-pharmaceuticaladvice,StructureDefinition/ch-emed-document-medicationdispense,StructureDefinition/ch-emed-document-medicationtreatmentplan,StructureDefinition/ch-emed-document-medicationcard,StructureDefinition/ch-emed-document-medicationprescription","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/timing-abbreviation,4.0.1,draft,"2.16.840.1.113883.4.642.3.78",TimingAbbreviation,TimingAbbreviation,"Code for a known / defined timing pattern.","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","THO (V3)"
http://hl7.org/fhir/ValueSet/units-of-time,4.0.1,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/ch-emed-dosage-medicationrequest,StructureDefinition/ch-emed-dosage,StructureDefinition/ch-emed-dosage-split","UCUM"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/ch-emed-practitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActCode,3.0.0,active,,ActCode,v3 Code System ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPharmacySupplyType,3.0.0,active,"2.16.840.1.113883.1.11.16208",ActPharmacySupplyType,ActPharmacySupplyType,"Identifies types of dispensing events","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationdispense-list","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode,3.0.0,active,"2.16.840.1.113883.1.11.16621",ActSubstanceAdminSubstitutionCode,ActSubstanceAdminSubstitutionCode,"***No description***","StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ConfidentialityClassification,2014-03-26,active,"2.16.840.1.113883.1.11.10228",v3.ConfidentialityClassification,V3 Value SetConfidentialityClassification," Set of codes used to value Act.Confidentiality and Role.Confidentiality attribute in accordance with the definition for concept domain ""Confidentiality"".","StructureDefinition/ch-emed-composition-medicationlist,StructureDefinition/ch-emed-composition-medicationprescription,StructureDefinition/ch-emed-composition-pharmaceuticaladvice,StructureDefinition/ch-emed-composition-medicationtreatmentplan,StructureDefinition/ch-emed-composition-medicationcard,StructureDefinition/ch-emed-composition-medicationdispense","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason,3.0.0,active,"2.16.840.1.113883.1.11.19377",SubstanceAdminSubstitutionReason,SubstanceAdminSubstitutionReason,"***No description***","StructureDefinition/ch-emed-medicationdispense,StructureDefinition/ch-emed-medicationrequest,StructureDefinition/ch-emed-medicationdispense-list,StructureDefinition/ch-emed-medicationrequest-changed-list,StructureDefinition/ch-emed-medicationrequest-list,StructureDefinition/ch-emed-medicationrequest-changed","THO (V3)"
